Name	Artist	Playlist Genre	Year	Popularity
Hot In Herre	Nelly	R&B	2002	71.0
Work It	Missy Elliott	R&B	2002	70.0
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix	Jennifer Lopez	R&B	2002	65.0
Oh Boy	Cam’ron	R&B	2002	65.0
Don't Mess With My Man (feat. Brian Casey & Brandon Casey)	Nivea	R&B	2002	64.0
Mesmerize	Ja Rule	R&B	2002	62.5
Happy	Ashanti	R&B	2002	62.0
Just a Friend 2002 - Radio Edit	Mario	R&B	2002	62.0
Get Busy	Sean Paul	R&B	2002	61.0
If I Ain't Got You	Alicia Keys	R&B	2003	78.0
P.I.M.P.	50 Cent	R&B	2003	74.0
In Da Club	50 Cent	R&B	2003	71.0
Ignition - Remix	R. Kelly	R&B	2003	70.0
21 Questions	50 Cent	R&B	2003	69.0
Daughters	John Mayer	R&B	2003	68.0
Right Thurr	Chingy	R&B	2003	67.0
So Gone	Monica	R&B	2003	67.0
The Blower's Daughter	Damien Rice	R&B	2003	67.0
Me, Myself and I	Beyoncé	R&B	2003	66.0
Feeling Good	Michael Bublé	R&B	2005	70.0
Love	Keyshia Cole	R&B	2005	68.0
I'm Sprung	T-Pain	R&B	2005	67.0
"Slow Down - 12"" Version"	Bobby V.	R&B	2005	67.0
Don't Cha	The Pussycat Dolls	R&B	2005	66.0
Grind with Me	Pretty Ricky	R&B	2005	66.0
I Need a Girl (Pt. One) (feat. Usher & Loon)	Diddy	R&B	2005	64.0
Come and Talk to Me - Remix	Jodeci	R&B	2005	60.0
1 Thing	Amerie	R&B	2005	59.0
Peaches & Cream (feat. P. Diddy)	112	R&B	2005	57.0
This Christmas	Donny Hathaway	R&B	1990	75.0
U Can't Touch This	MC Hammer	R&B	1990	71.0
Poison	Bell Biv DeVoe	R&B	1990	66.0
Step by Step	New Kids On The Block	R&B	1990	61.0
Feels Good	Tony! Toni! Toné!	R&B	1990	58.0
Hold On	En Vogue	R&B	1990	58.0
It Takes Two	Rob Base & DJ EZ Rock	R&B	1990	56.0
Let's Chill	Guy	R&B	1990	55.0
She's Playing Hard To Get	Hi-Five	R&B	1990	55.0
I Like The Way	Hi-Five	R&B	1990	54.0
My Boo	Usher	R&B	2004	77.0
One, Two Step	Ciara	R&B	2004	74.0
Let Me Love You	Mario	R&B	2004	72.66666666666667
I'll Be Missing You (feat. 112)	Diddy	R&B	2004	71.0
Hollaback Girl	Gwen Stefani	R&B	2004	69.0
Confessions Part II - Confessions Special Edition Version	Usher	R&B	2004	67.0
Drop It Like It's Hot	Snoop Dogg	R&B	2004	67.0
I Need a Girl, Pt. 2 (feat. Loon, Ginuwine & Mario Winans)	Diddy	R&B	2004	67.0
Burn - Confession Special Edition Version	Usher	R&B	2004	66.0
Bump, Bump, Bump	B2K	R&B	2004	65.0
Can You Stand The Rain	New Edition	R&B	1988	61.0
Straight Up	Paula Abdul	R&B	1988	59.0
If It Isn't Love	New Edition	R&B	1988	57.0
Love Is Stronger Than Pride	Sade	R&B	1988	56.0
Superwoman	Karyn White	R&B	1988	54.0
You Got It (The Right Stuff)	New Kids On The Block	R&B	1988	54.0
Cold Hearted	Paula Abdul	R&B	1988	53.0
Every Little Step	Bobby Brown	R&B	1988	53.0
Piece Of My Love	Guy	R&B	1988	52.0
Nite and Day	Al B. Sure!	R&B	1988	51.0
When Doves Cry	Prince	R&B	1984	70.0
Let's Go Crazy	Prince	R&B	1984	61.0
Your Love Is King	Sade	R&B	1984	61.0
I Would Die 4 U	Prince	R&B	1984	60.0
Corona	Minutemen	R&B	1984	53.0
Take Me with U	Prince	R&B	1984	49.0
River's Island	Kiyotaka Sugiyama	R&B	1984	40.0
Riverside Hotel	オメガトライブ	R&B	1984	32.0
Little Piece of My Heart	John Hartford	R&B	1984	29.0
君のハートはマリンブルー	オメガトライブ	R&B	1984	26.0
1999	Prince	R&B	1982	68.0
On The Wings Of Love	Jeffrey Osborne	R&B	1982	57.0
You Dropped A Bomb On Me	The Gap Band	R&B	1982	56.0
Atomic Dog	George Clinton	R&B	1982	51.0
Delirious	Prince	R&B	1982	49.0
Jungle Boogie	Kool & The Gang	R&B	1973	63.0
Hollywood Swinging	Kool & The Gang	R&B	1973	54.0
What Is Hip?	Tower Of Power	R&B	1973	52.0
Keep Your Head to the Sky	Earth, Wind & Fire	R&B	1973	46.0
Higher Ground	Stevie Wonder	R&B	1973	4.0
Don't Bring Me Down	Electric Light Orchestra	R&B	1979	70.0
Just Got Paid - Single Version	Johnny Kemp	R&B	1979	48.0
I Thought It Was You (with Herbie Hancock)	Kimiko Kasai	R&B	1979	37.0
Santa Claus Is Coming to Town	The Whispers	R&B	1979	25.0
Butterfly (with Herbie Hancock)	Kimiko Kasai	R&B	1979	20.0
Brick House	Commodores	R&B	1977	64.0
Lust For Life	Iggy Pop	R&B	1977	37.0
Flash Light	Parliament	R&B	1977	12.0
Tom Sawyer	Rush	R&B	1981	73.0
Give It To Me Baby	Rick James	R&B	1981	64.0
SHADOW CITY	Akira Terao	R&B	1981	32.0
Jolene	Dolly Parton	R&B	1974	74.0
Quimbara	Johnny Pacheco	R&B	1974	60.0
Ain't No Love In The Heart Of The City - Single Version	"Bobby ""Blue"" Bland"	R&B	1974	58.0
Just Kissed My Baby	The Meters	R&B	1974	56.0
Pick Up the Pieces	Average White Band	R&B	1974	53.0
I Can't Stand The Rain	Ann Peebles	R&B	1974	41.0
Standing on the Verge of Getting It On	Funkadelic	R&B	1974	38.0
Nothing From Nothing	Billy Preston	R&B	1974	2.0
Fire	Ohio Players	R&B	1974	1.0
Tell Me Something Good	Rufus & Chaka Khan	R&B	1974	0.0
Big Yellow Taxi	Joni Mitchell	R&B	1970	69.0
Moondance - 2013 Remaster	Van Morrison	R&B	1970	69.0
Rock & Roll - 2015 Remastered Full Length Version	The Velvet Underground	R&B	1970	61.0
Didn't I (Blow Your Mind This Time)	The Delfonics	R&B	1970	59.0
Express Yourself	Charles Wright & The Watts 103rd Street Rhythm Band	R&B	1970	59.0
Thank You (Falettinme Be Mice Elf Agin) - single master	Sly & The Family Stone	R&B	1970	54.0
Them Changes	Buddy Miles	R&B	1970	0.0
More Than a Feeling	Boston	R&B	1976	78.0
American Girl	Tom Petty and the Heartbreakers	R&B	1976	73.0
Play That Funky Music	Wild Cherry	R&B	1976	67.0
Sunny	Boney M.	R&B	1976	64.0
Misty Blue	Dorothy Moore	R&B	1976	51.0
Car Wash	Rose Royce	R&B	1976	50.0
Get The Funk Out Ma Face	The Brothers Johnson	R&B	1976	49.0
The Rubberband Man	The Spinners	R&B	1976	47.0
Muskrat Love	Captain & Tennille	R&B	1976	0.0
I Wanna Dance with Somebody (Who Loves Me)	Whitney Houston	R&B	1987	80.0
Didn't We Almost Have It All	Whitney Houston	R&B	1987	63.0
Always	Atlantic Starr	R&B	1987	59.0
Sign 'O' the Times	Prince	R&B	1987	54.0
Criticize	Alexander O'Neal	R&B	1987	53.0
Make It Last Forever (with Jacci McGhee)	Keith Sweat	R&B	1987	53.0
Rock Steady	The Whispers	R&B	1987	53.0
The Way You Make Me Feel - 2012 Remaster	Michael Jackson	R&B	1987	51.0
Right and a Wrong Way	Keith Sweat	R&B	1987	49.0
Two Occasions	The Deele	R&B	1987	49.0
Blame It on the Boogie	The Jacksons	R&B	1978	69.0
Grease - 2007 Remaster	Frankie Valli	R&B	1978	63.0
Y.M.C.A.	Village People	R&B	1978	61.0
Shake Your Body (Down to the Ground)	The Jacksons	R&B	1978	50.0
Shake Your Groove Thing	Peaches & Herb	R&B	1978	10.0
Son Of A Preacher Man	Dusty Springfield	R&B	1969	71.0
California Soul	Marlena Shaw	R&B	1969	62.0
It's Your Thing	The Isley Brothers	R&B	1969	59.0
Cissy Strut	The Meters	R&B	1969	57.0
Run Rudolph Run - Single Version	Chuck Berry	R&B	1986	79.0
Sweet Love	Anita Baker	R&B	1986	61.0
On My Own	Patti LaBelle	R&B	1986	51.0
As We Lay	Shirley Murdock	R&B	1986	45.0
君は1000%	1986 Omega Tribe	R&B	1986	45.0
What Have You Done For Me Lately	Janet Jackson	R&B	1986	44.0
Someone	El DeBarge	R&B	1986	42.0
Come Share My Love	Miki Howard	R&B	1986	40.0
I'm for Real	Howard Hewett	R&B	1986	39.0
Facts of Love	Jeff Lorber	R&B	1986	33.0
You Make My Dreams	Daryl Hall & John Oates	R&B	1980	77.0
I'm Coming Out	Diana Ross	R&B	1980	66.0
Upside Down	Diana Ross	R&B	1980	65.0
Take Your Time (Do It Right)	The S.O.S Band	R&B	1980	58.0
Never Alone	The High School of Music & Art	R&B	1980	0.0
Let's Dance - 2002 Remaster	David Bowie	R&B	1983	65.0
Summer Suspicion	オメガトライブ	R&B	1983	40.0
Midnight Pretenders	Tomoko Aran	R&B	1983	39.0
I'm in Love	Tomoko Aran	R&B	1983	38.0
Midnight Down Town	オメガトライブ	R&B	1983	37.0
ひと夏のタペストリー	Tomoko Aran	R&B	1983	30.0
Body to Body	Tomoko Aran	R&B	1983	23.0
How Will I Know	Whitney Houston	R&B	1985	69.0
Rhythm Of The Night	DeBarge	R&B	1985	64.0
Saving All My Love for You	Whitney Houston	R&B	1985	63.0
You Are My Lady	Freddie Jackson	R&B	1985	53.0
Tender Love	Force M.D.'s	R&B	1985	52.0
Oh Sheila	Ready For The World	R&B	1985	51.0
You Give Good Love	Whitney Houston	R&B	1985	50.0
Dear Breeze	オメガトライブ	R&B	1985	45.0
Jezebel	Sade	R&B	1985	39.0
Futari No Natsu Monogatari Never Ending Summer	オメガトライブ	R&B	1985	35.0
Back To Life	Soul II Soul	R&B	1989	59.0
All I Do Is Think of You	Troop	R&B	1989	55.0
Ready Or Not	After 7	R&B	1989	53.0
Escapade	Janet Jackson	R&B	1989	52.0
Rhythm Nation	Janet Jackson	R&B	1989	50.0
Something in My Heart	Michel'le	R&B	1989	50.0
Don't Wanna Fall in Love	Jane Child	R&B	1989	49.0
Whip Appeal - 12-inch Version	Babyface	R&B	1989	47.0
On Our Own	Bobby Brown	R&B	1989	46.0
Miss You Much	Janet Jackson	R&B	1989	45.5
December, 1963 (Oh What a Night!)	Frankie Valli & The Four Seasons	R&B	1975	70.0
Give Up The Funk (Tear The Roof Off The Sucker)	Parliament	R&B	1975	61.0
Shining Star	Earth, Wind & Fire	R&B	1975	61.0
Fooled Around And Fell In Love	Elvin Bishop	R&B	1975	60.0
Low Rider	War	R&B	1975	59.0
I Got The... - 2006 Remaster	Labi Siffre	R&B	1975	53.0
At Seventeen	Janis Ian	R&B	1975	5.0
Love Rollercoaster	Ohio Players	R&B	1975	4.0
Build Me Up Buttercup	The Foundations	R&B	1968	72.0
Back Door Santa	Clarence Carter	R&B	1968	48.0
Ain't No Sunshine	Bill Withers	R&B	1971	76.0
Hard Times	Baby Huey & The Baby Sitters	R&B	1971	50.0
Without You - Remastered	Harry Nilsson	R&B	1971	13.0
Tumbling Dice	The Rolling Stones	R&B	1972	60.0
Clean up Woman	Betty Wright	R&B	1972	58.0
Pusherman	Curtis Mayfield	R&B	1972	55.0
Superfly	Curtis Mayfield	R&B	1972	54.0
Metal Guru	T. Rex	R&B	1972	36.0
(Your Love Keeps Lifting Me) Higher & Higher	Jackie Wilson	R&B	1967	67.0
Can't Take My Eyes off You	Frankie Valli	R&B	1967	65.0
Someday At Christmas	Stevie Wonder	R&B	1967	59.0
I Never Loved a Man (The Way I Love You)	Aretha Franklin	R&B	1967	54.0
Don't Make the Good Girls Go Bad	Della Humphrey	R&B	1967	24.0
When a Man Loves a Woman	Percy Sledge	R&B	1966	66.0
Land of 1000 Dances	Wilson Pickett	R&B	1966	61.0
You Can't Hurry Love	The Supremes	R&B	1966	13.0
Like a Rolling Stone	Bob Dylan	R&B	1965	71.0
Que Bueno Baila Usted	Beny Moré	R&B	1965	40.0
People Get Ready	The Impressions	R&B	1965	11.0
Winter Wonderland	Aretha Franklin	R&B	1964	45.0
Christmas (Baby Please Come Home)	Darlene Love	R&B	1963	73.0
Green Onions	Booker T. & the M.G.'s	R&B	1962	64.0
Mess Around	Ray Charles	R&B	1957	59.0
Paloma Negra	Chavela Vargas	R&B	1961	47.0
At Last - Single Version	Etta James	R&B	1960	20.0
(What A) Wonderful World - Remastered	Sam Cooke	R&B	1960	13.0
Jingle Bells	Ella Fitzgerald	R&B	1960	11.0
Blinding Lights	The Weeknd	Edm	2019	98.0
Memories	Maroon 5	Edm	2019	98.0
The Box	Roddy Ricch	Edm	2019	98.0
Tusa	KAROL G	Edm	2019	98.0
Don't Start Now	Dua Lipa	Edm	2019	97.0
everything i wanted	Billie Eilish	Edm	2019	97.0
RITMO (Bad Boys For Life)	The Black Eyed Peas	Edm	2019	96.0
bad guy	Billie Eilish	Edm	2019	95.0
HIGHEST IN THE ROOM	Travis Scott	Edm	2019	94.0
My Oh My (feat. DaBaby)	Camila Cabello	Edm	2019	94.0
Falling	Trevor Daniel	Edm	2018	97.0
Lucid Dreams	Juice WRLD	Edm	2018	92.0
Calma - Remix	Pedro Capó	Edm	2018	86.0
God's Plan	Drake	Edm	2018	86.0
One Kiss (with Dua Lipa)	Calvin Harris	Edm	2018	85.0
In My Mind	Dynoro	Edm	2018	84.0
The Middle	Zedd	Edm	2018	84.0
2002	Anne-Marie	Edm	2018	83.0
Baila Conmigo (feat. Kelly Ruiz)	Dayvi	Edm	2018	83.0
Happy Now	Kygo	Edm	2018	81.0
Shape of You	Ed Sheeran	Edm	2017	86.0
I Like Me Better	Lauv	Edm	2017	83.0
Treat You Better	Shawn Mendes	Edm	2017	83.0
There's Nothing Holdin' Me Back	Shawn Mendes	Edm	2017	82.0
Wolves	Selena Gomez	Edm	2017	82.0
Scared to Be Lonely	Martin Garrix	Edm	2017	81.0
Symphony (feat. Zara Larsson)	Clean Bandit	Edm	2017	78.0
Friends (with BloodPop®)	Justin Bieber	Edm	2017	76.0
Most Girls	Hailee Steinfeld	Edm	2017	76.0
Shout Out to My Ex	Little Mix	Edm	2017	76.0
Closer (feat. Halsey)	The Chainsmokers	Edm	2016	85.0
Say You Won't Let Go	James Arthur	Edm	2016	85.0
That's What I Like	Bruno Mars	Edm	2016	82.0
Don't Let Me Down	The Chainsmokers	Edm	2016	81.0
Heathens	Twenty One Pilots	Edm	2016	81.0
Let Me Love You	DJ Snake	Edm	2016	81.0
i hate u, i love u (feat. olivia o'brien)	gnash	Edm	2016	81.0
In the Name of Love	Martin Garrix	Edm	2016	80.0
7 Years	Lukas Graham	Edm	2016	79.0
Into You	Ariana Grande	Edm	2016	79.0
Dancin (feat. Luvli) - Krono Remix	Aaron Smith	Edm	2014	84.0
Photograph	Ed Sheeran	Edm	2014	84.0
Thinking out Loud	Ed Sheeran	Edm	2014	83.0
Chandelier	Sia	Edm	2014	79.0
Little Do You Know	Alex & Sierra	Edm	2014	79.0
Blank Space	Taylor Swift	Edm	2014	78.0
Rude	MAGIC!	Edm	2014	78.0
Budapest	George Ezra	Edm	2014	76.0
Take Me to Church	Hozier	Edm	2014	76.0
Blame	Calvin Harris	Edm	2014	75.0
Can't Hold Us - feat. Ray Dalton	Macklemore & Ryan Lewis	Edm	2012	83.0
When I Was Your Man	Bruno Mars	Edm	2012	82.0
Radioactive	Imagine Dragons	Edm	2012	78.0
Don't You Worry Child - Radio Edit	Swedish House Mafia	Edm	2012	77.0
Call Me Maybe	Carly Rae Jepsen	Edm	2012	76.0
Timber (feat. Ke$ha)	Pitbull	Edm	2012	76.0
Whistle	Flo Rida	Edm	2012	76.0
Wild Ones (feat. Sia)	Flo Rida	Edm	2012	76.0
Girl On Fire	Alicia Keys	Edm	2012	75.0
Payphone	Maroon 5	Edm	2012	75.0
Love Yourself	Justin Bieber	Edm	2015	83.0
Stressed Out	Twenty One Pilots	Edm	2015	83.0
Ride	Twenty One Pilots	Edm	2015	81.0
Sorry	Justin Bieber	Edm	2015	81.0
What Do You Mean?	Justin Bieber	Edm	2015	78.0
Secret Love Song (feat. Jason Derulo)	Little Mix	Edm	2015	77.0
Cheerleader - Felix Jaehn Remix Radio Edit	OMI	Edm	2015	76.0
Maps	Maroon 5	Edm	2015	76.0
My House	Flo Rida	Edm	2015	76.0
Please Don't Go	Joel Adams	Edm	2015	76.0
All of Me	John Legend	Edm	2013	85.0
Counting Stars	OneRepublic	Edm	2013	80.0
Dark Horse	Katy Perry	Edm	2013	77.0
Mirrors	Justin Timberlake	Edm	2013	77.0
Roar	Katy Perry	Edm	2013	77.0
Safe And Sound	Capital Cities	Edm	2013	77.0
Wrecking Ball	Miley Cyrus	Edm	2013	76.0
Black Skinhead	Kanye West	Edm	2013	75.0
Turn Down for What	DJ Snake	Edm	2013	72.0
Unconditionally	Katy Perry	Edm	2013	72.0
Give Me Everything	Pitbull	Edm	2011	79.0
Somebody That I Used To Know	Gotye	Edm	2011	77.0
Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio	Eiffel 65	Edm	2011	73.0
Stronger (What Doesn't Kill You)	Kelly Clarkson	Edm	2011	73.0
We Found Love	Rihanna	Edm	2011	73.0
I Follow Rivers - The Magician Remix	Lykke Li	Edm	2011	72.0
Save The World	Swedish House Mafia	Edm	2011	67.0
Skyscraper	Demi Lovato	Edm	2011	66.0
Titanium (feat. Sia)	David Guetta	Edm	2011	66.0
Ima Boss (feat. Rick Ross)	Meek Mill	Edm	2011	65.0
Love The Way You Lie	Eminem	Edm	2010	82.0
Dynamite	Taio Cruz	Edm	2010	77.0
Raise Your Glass	P!nk	Edm	2010	76.0
Grenade	Bruno Mars	Edm	2010	75.0
Need You Now	Lady Antebellum	Edm	2010	73.0
OMG (feat. will.i.am)	Usher	Edm	2010	72.0
S&M	Rihanna	Edm	2010	72.0
Break Your Heart	Taio Cruz	Edm	2010	71.0
Airplanes (feat. Hayley Williams)	B.o.B	Edm	2010	68.0
Fuck You	CeeLo Green	Edm	2010	64.0
Don't Stop The Music	Rihanna	Edm	2008	76.0
Pjanoo - Radio Edit	Eric Prydz	Edm	2008	65.0
Jolie Coquine	Caravan Palace	Edm	2008	51.0
Man With The Red Face - Radio Edit	Mark Knight	Edm	2008	51.0
Umbrella	Rihanna	Edm	2008	47.0
Don't Give Up	Chicane	Edm	2008	44.0
Poker Face	Lady Gaga	Edm	2008	42.0
No Superstar - Radio Mix	Remady	Edm	2008	41.0
I Kissed A Girl	Katy Perry	Edm	2008	37.0
"Hit the Floor ""Power"" (feat. Dollar Man)"	Big Ali	Edm	2008	31.0
Yummy	Justin Bieber	Edm	2020	95.0
Life Is Good (feat. Drake)	Future	Edm	2020	93.0
Rare	Selena Gomez	Edm	2020	88.0
Good News	Mac Miller	Edm	2020	87.0
You should be sad	Halsey	Edm	2020	86.0
Lose You To Love Me	Selena Gomez	Edm	2020	85.0
Eleven	Khalid	Edm	2020	83.0
Dance Again	Selena Gomez	Edm	2020	79.0
Me Gusta	Shakira	Edm	2020	79.0
In Your Eyes (feat. Alida)	Robin Schulz	Edm	2020	74.0
No One	Alicia Keys	Edm	2007	79.0
Bleeding Love	Leona Lewis	Edm	2007	77.0
Better in Time	Leona Lewis	Edm	2007	70.0
"I Stand Alone - From ""The Scorpion King"" Soundtrack"	Godsmack	Edm	2007	52.0
Everytime We Touch (with Steve Angello & Sebastian Ingrosso)	David Guetta	Edm	2007	47.0
Scratch Marchin'	Kormac	Edm	2007	39.0
Tomorrow Can Wait	David Guetta	Edm	2007	26.0
Morseton 2.0 (Elektro Pop Cut)	Heiko & Maiko	Edm	2007	21.0
Wild Obsession (Klaas Remix)	Erick Decks	Edm	2007	18.0
Love Is Gone - Original Extended	David Guetta	Edm	2007	12.0
Can't Get Enough! - Vocal Club Mix	Soulsearcher	Edm	1998	52.0
Mama Said Knock You Out	LL Cool J	Edm	1996	42.0
Sandstorm - Radio Edit	Darude	Edm	1999	57.0
Get A Move On!	Mr. Scruff	Edm	1999	47.5
When Love Takes Over (feat. Kelly Rowland)	David Guetta	Edm	2009	64.0
Upside Down	Paloma Faith	Edm	2009	58.0
Hit That Jive	Gramatik	Edm	2009	55.0
Bad Romance	Lady Gaga	Edm	2009	52.0
Cinnamon Girl - Radio Edit	[dunkelbunt]	Edm	2009	47.0
You And I - Deadmau5 Remix	Medina	Edm	2009	47.0
Listen	Nekta	Edm	2009	44.0
Boom Boom Guetta - David Guetta's Electro Hop Remix	The Black Eyed Peas	Edm	2009	41.0
Snake Charmer	Benny Berigan	Edm	2009	41.0
Downpipe - Original Club Mix	Mark Knight	Edm	2009	35.0
Janice	Skip Mahoney	Edm	1993	31.0
Rhythm & Drums - The Hitmen Rework Edit	general base	Edm	1995	33.0
Bailar la Soca	Cuba Trinidad	Edm	1991	15.0
Bye Bye Bye	*NSYNC	Edm	2000	71.0
(Rock) Superstar	Cypress Hill	Edm	2000	60.0
Don’t You Want My Love	Moodymann	Edm	2000	48.0
Flute	Barcode Brothers	Edm	2000	46.0
Hold Tight	Gino Soccio	Edm	1994	33.0
One More Time	Daft Punk	Edm	2001	74.0
Superstylin'	Groove Armada	Edm	2001	61.0
Flawless - Radio Edit	The Ones	Edm	2001	0.0
So Sick	Ne-Yo	Edm	2006	77.0
Lola's Theme	The Shapeshifters	Edm	2006	54.0
The Cure & The Cause - Dennis Ferrer Remix	Fish Go Deep	Edm	2006	49.0
Kylie	Akcent	Edm	2006	40.0
Walking Away - Toscadisco Remix	The Egg	Edm	2006	39.0
Changes - Dirty South Remix	Chris Lake	Edm	2006	33.0
Children Of The Last Generation	X Dream	Edm	2006	12.0
Muscle Car - Sander Kleinenberg's Pace Car Mix - Radio Edit	Mylo	Edm	2006	7.0
Get Twisted (Original Mix)	Klaas	Edm	2006	5.0
"Gonna Fly Now (Theme From ""Rocky"") - 2006 - Remaster"	Bill Conti	Edm	2006	4.0
'Till I Collapse	Eminem	Edm	2002	83.0
Doo uap, doo uap, doo uap - Radio edit	Gabin	Edm	2002	48.0
Dark Beat - Original Murk Mix Radio Edit	Oscar G & Ralph Falcon	Edm	2002	34.0
Time 2 Wonder - Radio Edit	DJs@Work	Edm	2002	25.0
Faint	Linkin Park	Edm	2003	69.0
Aerodynamic - Daft Punk Remix	Daft Punk	Edm	2003	52.0
Slammin' (Axwell Remix)	Eric Prydz	Edm	2003	31.0
Just For One Day (Heroes) (Extended Version)	David Guetta	Edm	2003	0.0
Madan - Exotic Disco Mix	Salif Keita	Edm	2003	0.0
Can't Stop Playing (Makes Me High) [feat. Ane Brun] - Oliver Heldens & Gregor Salto Vocal Mix Edit	DR. KUCHO!	Edm	2005	57.0
Remember the Name (feat. Styles of Beyond)	Fort Minor	Edm	2005	51.0
Watch The Sunrise - Radio Edit	Axwell	Edm	2005	39.0
Don't Cha	The Pussycat Dolls	Edm	2005	38.0
Feel The Vibe	Axwell	Edm	2005	36.0
You Wanna (Klaas Remix)	Aston Martinez	Edm	2005	5.0
Fight For Your Right (Player & Remady Remix)	TEC	Edm	2005	1.0
Rock Down To (Electric Avenue) (Radio Version)	Velvet	Edm	2005	0.0
I'm Only Shooting Love	Time Bandits	Edm	1990	35.0
Let's Go (feat. Big D & Twista)	Trick Daddy	Edm	2004	65.0
Remember (Original Mix)	The Underdog Project	Edm	2004	52.0
Stay	David Guetta	Edm	2004	24.0
Keep the Fire Burning - Remastered Version	Gwen McCrae	Edm	1982	56.0
Changes	Imagination	Edm	1982	31.0
Dancer	Gino Soccio	Edm	1979	50.0
"I Feel Love - 12"" Version"	Donna Summer	Edm	1979	5.0
Over And Over	Sylvester	Edm	1977	0.0
Never Too Much	Luther Vandross	Edm	1981	69.0
It Looks Like Love	Goody Goody	Edm	1978	41.0
Dance Freak	Chain Reaction	Edm	1980	29.0
Get It Right	Aretha Franklin	Edm	1983	2.0
